,Dry Mass,Area,Volume,Phase Entropy Mean,Phase Entropy Radial Distribution,Phase Range,Peak Phase,Orientation
1746,-2.7143412,-1.5288534,-13.449556,1.0226132,1.1433338,-0.66155964,-0.6583994,8.604597
1747,-2.4407458,-4.1946893,-27.12987,0.78568137,0.7283724,0.9590071,0.9608203,3.0571837
1748,1.1305782,-0.69054025,-4.382691,-2.440976,-2.6171339,0.5966931,0.59558666,-1.381867
1749,-3.9703689,-3.1250017,-11.268721,1.8101504,1.8637922,-1.0193655,-1.0196779,3.7535162
1750,-1.0388896,-0.5966492,-6.1364594,-0.022032829,-0.15709428,-0.7139131,-0.7149129,-0.92145014
1751,-1.191895,-0.5899427,-5.9302435,1.3469269,1.5654933,-0.6622756,-0.65914136,9.627666
1752,0.18554087,3.1824665,20.466896,0.07877676,0.16102247,-0.9164548,-0.9175996,9.412183
1753,-0.90722626,1.7472743,6.774394,0.025454026,0.052689612,-1.4709585,-1.4718668,-1.3743709
1754,-0.89778954,-0.8649094,-5.3464947,0.103626445,0.06532645,-0.3324181,-0.3339627,-0.75115603
1755,-1.0786108,-0.6268285,-7.915559,0.5159665,0.5561427,-1.1122189,-1.1078197,-1.364337
1756,1.6582586,2.3408,12.180247,-0.6571986,-0.6535347,-0.23950711,-0.23668,-1.078912
1757,-1.8556557,0.13771307,10.202002,1.149008,0.95591146,-1.2365304,-1.2344093,-1.968529
1758,-3.5727892,-3.9163692,-23.745838,2.0000412,2.0685833,-1.2169026,-1.2134063,-0.3959639
1759,0.9255107,1.3214113,6.1351056,-0.18392135,-0.021425076,-0.6980378,-0.6986325,-1.3710468
1760,0.6967989,0.4260928,1.3486049,-0.8854487,-0.8697404,0.19765949,0.19710173,-1.8989282
1761,-0.15955636,-0.62347525,-4.931131,-0.724527,-0.59987456,2.7255974,2.7241073,-1.6897881
1762,0.65392673,1.5628455,4.769622,-0.76265496,-0.7616173,-0.6448473,-0.641105,-1.2466009
1763,5.764953,6.5256586,45.01448,-1.3189133,-1.1792794,1.1862769,1.1845943,-1.555919
1764,-2.948904,0.18130538,8.91878,1.5313193,1.2139808,-1.2394747,-1.2404286,-1.0365736
1765,1.2115232,-0.355215,-4.1780944,0.002208938,0.114186995,0.65434813,0.65367794,-0.8963871
1766,-3.1300473,-2.9908714,-20.414036,0.9725587,0.8978057,-1.1693932,-1.165778,-1.6511719
1767,-2.6359303,-2.903687,-18.754185,-0.10248257,-0.25140715,-0.24131635,-0.24278635,-0.96906304
1768,-2.0456479,-1.2102945,-11.172576,0.9297694,0.99291843,-0.5362572,-0.5361297,-1.84529
1769,-0.76354265,0.50321764,-2.7127156,0.18840276,0.23266557,-0.51331466,-0.513826,0.32097572
1770,1.4001548,1.2878788,3.5848308,0.4591817,0.7510031,3.0952103,3.0939045,-1.9639546
1771,-0.057059646,2.4380443,12.478889,-0.3153263,-0.2001111,-0.9690481,-0.96796155,9.591846
1772,1.1821142,-0.35186177,-2.7790534,0.21102405,0.23831761,1.077633,1.0776911,-1.6976345
1773,1.0313456,0.85866237,19.885456,0.46496168,0.62892234,-0.1675445,-0.16800126,-1.8890022
1774,-2.022672,-1.2471802,-8.5040455,1.1833494,1.3881762,-0.21183759,-0.211857,2.9527316
1775,10.247952,6.8274517,37.599987,-2.0116222,-1.9534001,3.7332735,3.7316973,1.4602472
1776,1.4176786,1.824399,8.625933,-0.88546455,-0.9010081,0.45445326,0.4542243,-1.5389056
1777,1.865485,0.8955482,8.965997,-0.7201045,-0.7745292,1.497226,1.499717,-1.2378693
1778,-0.25495252,-0.579883,-9.645512,-0.32448447,-0.30363306,-0.045955002,-0.046263695,1.7751364
1779,1.2899522,0.58704895,21.62389,-0.24096465,-0.14545795,-0.19304398,-0.19150436,0.5439737
1780,-2.6191783,-0.91520816,2.0406728,-0.279226,-0.114514194,-1.4428229,-1.4440495,8.258225
1781,-1.3140476,-0.4625191,-6.4813175,0.07028624,0.02810223,-0.4062205,-0.40777963,-0.16136467
1782,-0.50469065,0.19471839,3.1416144,0.03120225,-0.09759717,-0.79013044,-0.78823674,9.509058
1783,-1.6894896,-1.3276582,-13.636465,0.39099196,0.32251787,-0.16025046,-0.16126606,6.1663275
1784,0.28514034,1.3515905,6.7757325,-0.09571607,-0.0313791,-0.68502873,-0.67864066,-1.4089267
1785,-1.8833721,-2.0720804,-16.228336,0.12578401,0.14341463,-1.2914469,-1.2925233,-0.58846307
1786,-1.6385062,-1.5255,-5.2030444,1.6140748,1.8765321,0.1322687,0.13087898,-1.6924478
1787,-4.3525844,-4.982704,-30.537548,-0.00044570141,-0.45033425,-1.0849899,-1.0853012,-0.5671293
1788,3.7343168,0.8284831,12.867149,-0.3434519,-0.054643482,1.5623024,1.5647912,-1.5489287
1789,-0.971143,1.770747,16.424524,0.8976088,0.9996559,-0.96875966,-0.96885335,-1.5944157
1790,-0.79966825,-1.2304139,-9.790799,0.121042,0.06963445,0.25819436,0.25684035,-0.63883436
1791,-1.9264495,-3.067996,-19.879112,0.21194577,-0.008232728,0.12356471,0.12229061,-0.56336004
1792,1.163198,1.411949,8.71708,0.068282075,0.064555205,0.5264289,0.52638143,-1.5648079
1793,-1.7146289,-0.7006,-4.802829,0.113313116,0.022680214,-0.8291819,-0.8302574,-1.8681239
1794,1.1052108,3.4641395,21.167147,-0.6416634,-0.6160827,-0.60110056,-0.59973866,-0.8551256
1795,-1.387792,-2.0452542,-12.5474825,0.81795436,0.69166607,-0.39683443,-0.3941622,9.569295
1796,1.165212,-0.08695483,-4.704629,-0.89179784,-1.0355453,0.9386701,0.93842167,-0.8391838
1797,0.05386839,0.69099975,-0.45273557,-0.4654014,-0.4112082,-0.51251775,-0.50922674,-1.4626813
1798,-2.9419484,-2.427525,-15.614562,1.3420591,1.2516426,-0.80638355,-0.8072248,0.30142868
1799,0.43612263,-0.21437845,-0.012311073,-0.15970945,-0.27437386,0.69567716,0.6948606,-1.6048269
1800,-1.8739822,0.92237425,20.333675,1.3628713,1.4340901,-1.7312146,-1.7321919,-1.9467828
1801,-3.6421673,-4.0504994,-25.30886,0.84373784,0.7059897,-1.3961002,-1.397192,-0.009648658
1802,3.395359,3.125461,15.563709,-1.2233166,-1.2323436,0.15814145,0.15770331,-0.28992665
1803,-0.34103277,0.43279934,-2.5881119,0.14592662,0.2624209,-0.7928502,-0.79382116,0.33418834
1804,3.9860392,2.0155344,9.98432,-0.9215166,-0.7707474,0.45891273,0.45788085,-0.2534032
1805,1.2722466,2.0390072,9.941796,-0.44682974,-0.37476727,-0.056068372,-0.057570472,-1.0515436
1806,-2.384381,-0.5832362,5.818961,1.6359891,1.573096,-0.7722683,-0.77142304,9.2136545
1807,-0.4773736,-0.9554472,7.132717,0.39629298,0.30330738,0.834635,0.833357,-1.4625546
1808,-2.0504045,-2.6991386,-20.290564,0.14523485,0.122972876,-0.83092153,-0.83116955,1.0561268
1809,-2.9260287,-3.7721794,-24.960411,1.1464562,1.1861807,-0.6437258,-0.6425273,-0.9796362
1810,-5.217102,-6.615738,-38.844486,1.7870609,1.4805948,-1.4874163,-1.4876722,2.8569272
1811,1.3825284,1.5326661,3.879928,-0.9106795,-0.8766034,0.486537,0.48501566,-0.052270785
1812,0.4500068,-0.09366134,-5.348097,-0.95549333,-0.9852392,0.70626783,0.7045076,-1.29553
1813,-0.516025,0.8016571,4.1736536,-0.14103678,-0.19924213,-1.156064,-1.1562023,8.980184
1814,-1.4483484,-0.11378085,8.276862,0.60412157,0.8493714,-1.4127667,-1.4136857,9.610626
1815,-2.3834314,-1.4047831,-10.291938,0.2224684,0.2785336,-0.99683243,-0.99645805,2.8577669
1816,-0.45237127,0.7781843,13.927178,0.5484847,0.6029534,-1.0380607,-1.0391624,-1.6378188
1817,2.5408897,1.9451162,7.6734943,-0.8277447,-0.871764,0.8364748,0.8363875,-0.93393606
1818,2.0235457,0.19136512,1.3703845,0.5945899,0.8372645,2.380981,2.3801074,-1.2874148
1819,-2.4249964,-2.1626182,-15.329782,1.2787982,1.421772,-0.7180332,-0.7138311,-1.7970316
1820,0.24656363,-0.579883,-7.0869436,0.26030734,0.3765907,0.27806932,0.27681974,-0.45277303
1821,-1.8624244,0.19807163,-3.8155673,0.5216435,0.58395636,-1.3828293,-1.3827275,-0.8558208
1822,1.4097447,1.4656011,4.4293313,-0.5528228,-0.45127538,-0.47326893,-0.47268078,-1.5569441
1823,-0.33076546,-0.5396439,-4.5392985,0.24493471,0.34759384,-0.36967108,-0.37056863,-1.705321
1824,-0.205044,0.64070094,5.3830194,-0.49604505,-0.3661926,-0.20156416,-0.20303337,-1.5692693
1825,1.0731964,1.1403356,0.8327149,-0.87324905,-0.8076958,-0.16168132,-0.16059875,0.9076649
1826,-0.32388768,-0.78778464,-8.339427,0.044685073,-0.03639595,0.073225774,0.07269609,-0.5346896
1827,-3.146843,-2.7259645,-18.861786,1.0811543,0.9869597,-0.75938535,-0.7602729,-1.7487078
1828,3.9939587,4.0207796,18.972668,-1.4240032,-1.313463,0.9626697,0.9631739,0.47487187
1829,-3.4091496,-3.3563762,-21.860188,0.534554,0.37002385,-1.2859633,-1.2872232,2.0309942
1830,4.2314487,2.8940868,15.561396,-0.8666629,-0.82476014,1.6219283,1.6212968,9.261449
1831,1.0839748,-0.1674329,-3.9930196,-0.67464656,-0.7443725,0.36618042,0.3712868,-1.3513153
1832,3.0880415,0.28860947,0.6029076,-1.3920008,-1.2410084,0.8707354,0.86985546,-0.5306416
1833,-0.015693486,-1.0560448,-8.34067,0.52869844,0.64532447,1.0704572,1.0690055,0.09173133
1834,-2.90807,-3.2222462,-22.191536,0.68019706,0.6215925,0.11583292,0.11842254,-1.3663287
1835,-1.5369985,-1.5187937,-12.668142,0.11314859,0.009294678,-1.2153088,-1.2161038,9.270212
1836,-1.1719844,0.5971087,-0.37664294,-0.06464935,-0.05740974,-1.0814031,-1.0825737,-1.6572121
1837,-0.011575249,0.54010344,2.9645224,-0.19781137,-0.25967738,-0.4723895,-0.47398654,-1.0113196
1838,-0.9400104,-1.3880168,-12.885281,-0.12524806,-0.19189051,-0.6715469,-0.6716396,-0.59205717
1839,-4.262999,-5.653354,-33.197792,1.5544277,1.3561192,-0.79985017,-0.7974935,2.073085
1840,0.32758135,0.28190297,1.0614338,0.48843735,0.6502902,-0.12754403,-0.12714893,9.497993
1841,-0.75881,-1.4014298,-9.533143,1.0801945,1.1431496,-0.41046956,-0.41018587,-1.778763
1842,0.78310007,3.1019883,15.417829,-0.21043599,-0.1358189,-0.49179673,-0.49340495,-1.4563822
1843,1.547632,2.2536154,15.531293,-0.4987848,-0.50149274,-0.47623813,-0.4765658,-1.1771939
1844,-1.3250859,-1.7971137,-13.384445,0.4400707,0.4628461,-0.19704136,-0.19830176,-1.2727536
1845,-3.365378,-2.6756659,-9.909722,1.7042989,1.2982811,-0.7410635,-0.74018663,-1.8566618
1846,0.5212132,0.40932655,-0.79986805,-0.5761791,-0.61586624,-0.075068414,-0.07452498,-1.4866788
1847,-2.7485855,-2.9606922,-18.842485,1.0430009,0.8508334,0.08596561,0.087256804,-1.8434486
1848,-2.811254,-2.7259645,-20.135437,1.438253,1.4476237,-1.2738581,-1.2744389,-1.7203013
1849,2.7949305,-1.0996372,-9.855365,-0.9685086,-1.00153,4.907819,4.9075027,-0.38791582
1850,0.7931991,1.2040474,32.013172,1.7444469,2.550512,0.54405856,0.5470949,9.467328
1851,-3.2874875,-3.9163692,-25.632399,1.0505602,1.0133699,-0.8901664,-0.89048743,1.2821696
1852,-0.5995282,-1.1130501,-8.955649,0.83034843,1.0404913,0.05798276,0.06319216,-1.508419
1853,6.210637,9.51676,64.10482,-1.7103771,-1.554945,-0.003300916,-0.003659421,-1.8901123
1854,1.1003425,1.1671617,3.8049154,-0.43831953,-0.40360928,0.41851524,0.41678253,0.29783207
1855,-4.0033607,-6.3072386,-37.712418,2.4897063,2.2723942,0.39575592,0.39451054,1.4747734
1856,-0.64891523,-0.21102518,-4.109681,-0.1418937,-0.14729136,-0.32992116,-0.32928482,-0.8420472
1857,-3.4540873,-2.8433285,-6.611367,1.9736962,1.949647,-0.9628156,-0.96364725,9.371064
1858,-5.9848204,-6.2669992,-35.10678,1.9618726,1.8247075,-2.238695,-2.2338188,3.555035
1859,0.50106424,1.3482373,8.935093,-0.6746542,-0.67066675,0.06185177,0.061210047,-0.93855584
1860,1.0856042,0.8888417,4.418233,-0.4667786,-0.5214993,0.5770557,0.57874304,-0.31855226
1861,-0.7738775,-0.35856828,-3.5351567,0.6335519,0.72447705,-0.11729041,-0.11879637,-1.470884
1862,-1.0714368,0.53004366,4.9909163,0.33718008,0.28171104,-1.1580904,-1.1589026,9.110414
1863,-1.8176576,-1.1700554,-10.544668,0.30079582,0.236388,-0.89509356,-0.89629185,-1.1417811
1864,-3.2784247,-2.4878836,-16.382442,1.129568,1.0590072,-1.2256569,-1.2263215,0.6829717
1865,-1.0813216,0.60046196,7.3673515,0.54618573,0.4572031,-0.73922026,-0.7405734,9.100063
1866,-3.1935432,-2.732671,-18.399544,1.080683,1.0527861,-0.9789341,-0.98051184,-1.307455
1867,-0.4110902,1.1202161,12.316677,-0.18416528,-0.27219093,-1.1346462,-1.1308258,-1.664027
1868,-2.0566328,-2.0486076,-16.387934,1.5494285,1.5960897,-0.61835754,-0.6192566,9.556866
1869,0.25546125,1.4287152,6.9932604,-0.48907527,-0.5432685,-0.9438936,-0.9444624,-1.4059088
1870,-0.7111103,0.8720754,20.406181,0.74915797,0.8073701,-0.3344066,-0.33600587,-1.616117
1871,4.384477,5.1239996,31.032915,-1.572611,-1.5417101,2.3670647,2.3669648,-1.6828544
1872,2.4947119,3.0718093,18.630913,0.41351923,0.7573384,-0.07345656,-0.07425184,-1.8727629
1873,-4.0508842,-3.8627172,-22.882244,2.2661626,2.1052604,-1.1882824,-1.1884657,-1.1550164
1874,-1.6601598,-2.2498028,-17.675093,0.06622265,0.0021625415,0.69588584,0.69945586,-0.74886537
1875,0.7543049,0.8787819,1.7641224,-0.5444676,-0.5682949,0.24181062,0.24186623,0.1278325
1876,-0.96704686,2.0289476,11.00181,-0.110215895,-0.1261167,-0.88124126,-0.8815796,-1.3848937
1877,-2.7077062,-0.99233305,5.365824,2.281917,2.435145,-0.55878466,-0.55717,-0.5753491
1878,-0.5160088,-0.673774,-9.831048,-0.12752727,-0.13226035,-0.09419457,-0.09496359,0.8503375
1879,0.5023528,0.67088026,0.036774684,-0.525781,-0.5887178,-0.10867577,-0.109264165,-1.3988409
1880,-3.8395877,-2.9472792,-21.758831,0.6927277,0.42769358,-1.1067408,-1.1058998,2.3933518
1881,-2.7898204,-3.0545833,-20.562473,0.8975072,0.8351688,-0.7306718,-0.7317374,0.038299996
1882,-1.120914,-2.095553,-16.966492,0.36160544,0.37364402,-0.09395647,-0.095320985,-0.30596521
1883,-0.92563653,-0.6570077,-2.159793,0.4803534,0.4963073,-0.41907457,-0.4188574,-1.5392361
1884,-3.691311,-2.5750682,-18.80184,0.7466247,0.48592106,-1.9318631,-1.9320517,9.185711
1885,-3.3844929,-2.9942248,-22.146282,0.52741843,0.39231628,-1.495902,-1.4933771,3.5841026
1886,-3.015357,-3.742,-26.288824,0.90659356,0.8513882,0.020573134,0.022947185,-0.35864
1887,-0.9423485,-1.2505335,-12.117242,-0.21150063,-0.31333902,-0.25249353,-0.25174853,-0.17879695
1888,1.3584592,-0.1808459,-3.3122845,-0.2444921,-0.2321531,0.44259855,0.4422813,-0.8155253
1889,-4.2189226,-3.7587662,-14.235472,1.8102565,1.3334035,-1.2301469,-1.2314794,-1.1760793
1890,-2.8994386,-2.2498028,-15.092136,0.29739544,0.08005152,-1.2408416,-1.2417349,-0.15540491
1891,0.46514577,1.502487,5.6389475,0.18087906,0.43695152,0.06163233,0.06026282,-0.78082263
1892,-0.07565243,1.2845254,5.866198,0.6010604,0.84845734,2.015462,2.0178895,-1.8179343
1893,-0.36234227,1.2442864,4.562395,-0.8177716,-0.7070002,-0.14539428,-0.14705426,9.520211
1894,-3.2602737,-3.6514626,-25.05106,0.9597187,0.83598435,-0.95495147,-0.9551522,-1.8222308
1895,-0.7160332,0.19807163,-2.735547,0.28630298,0.2662929,-0.54279965,-0.5442459,-1.0674138
1896,1.2179067,1.8445187,9.037837,-0.9947266,-0.9904399,0.29761064,0.2961036,-1.7849147
1897,-2.2548847,-2.2799819,-15.681028,-0.32607383,-0.55634886,-0.51762426,-0.5192295,-1.3291502
1898,-4.4815373,-2.5046499,-17.408878,2.6467962,2.6173143,-1.8809688,-1.8803508,9.654174
1899,-1.6462505,0.06394153,5.1647835,-2.1599445,-2.2807374,-1.6977823,-1.6991975,-1.7051597
1900,0.93491817,0.18801188,-1.7441941,-0.4273357,-0.40913278,0.66620404,0.66529745,-1.3867334
1901,1.3646123,-0.040009297,-0.64065486,-0.73658437,-0.8398791,1.9406482,1.9393444,0.07183695
1902,0.2750555,-0.579883,-7.1630316,-0.8603151,-0.94405955,-0.41108036,-0.41198024,-1.2962325
1903,-2.8415377,-5.1369534,-32.55555,0.78435946,0.6396882,0.26463047,0.26956144,1.9081839
1904,1.4054687,2.6124134,13.582785,-0.7005615,-0.68123263,-0.10831608,-0.109600075,-1.4668937
1905,0.8455029,1.2241669,7.9235597,-0.7289914,-0.5217714,1.0324396,1.0316627,-1.4245706
1906,-0.38081816,4.27898,27.607628,0.13104883,0.3960432,-1.522139,-1.5222616,-1.7237073
1907,-2.1921034,-3.1753001,-22.23682,0.12454086,0.05964059,-0.16564421,-0.16476542,1.1290396
1908,-4.315274,-4.345586,-25.733944,1.5798542,1.3491772,-1.1754429,-1.1738003,0.5151782
1909,2.666284,3.360189,21.367609,0.5223702,0.92779255,-0.12163392,-0.12248462,-1.9035504
1910,0.37568763,0.3020225,-0.1238788,-0.6191609,-0.69793546,-0.682085,-0.68325406,-0.9187248
1911,2.5311208,3.0282168,18.12108,-0.6791675,-0.6191903,0.036225613,0.034874324,-1.3714533
1912,-1.5083165,0.05052852,4.9319744,-1.645376,-1.7706896,-1.4809678,-1.4771752,-1.7178873
1913,4.04556,6.0595565,39.159958,-1.2671431,-1.160496,0.5695134,0.5678044,-1.1808782
1914,2.5689714,1.1403356,5.6683497,-0.4653163,-0.38145214,0.6890929,0.6887717,-0.6503552
1915,-1.7564068,0.8754287,11.946536,0.038386103,0.16044891,-0.43529037,-0.43341187,-1.5712334
1916,-3.9551277,-3.2121863,-18.704578,1.9967641,2.0559103,-1.2514154,-1.2474884,-0.96469885
1917,-4.4935517,-4.758036,-28.974743,1.0573744,0.8035364,-0.13025534,-0.13007317,1.5082312
1918,-2.7057085,0.3154355,-1.7745957,0.041682962,-0.037493434,-1.7748358,-1.7763685,-1.3687832
1919,-3.0208735,-4.0672655,-27.395647,0.59594166,0.5614099,1.343331,1.3466469,-0.23742357
1920,-0.24587175,-0.036656044,0.5971461,0.063169084,0.21366031,-0.011872001,-0.012859678,2.7676754
1921,0.3245445,-0.040009297,-2.2913191,0.055821344,0.02790754,0.85205996,0.8504647,-1.4621432
1922,-1.1381469,-1.4014298,-12.05024,0.44245282,0.50810075,-0.75305617,-0.7544024,-1.0198551
1923,0.91259944,0.81507015,1.681443,-1.2824993,-1.4500657,0.43285164,0.43150836,-0.85657716
1924,-0.81920993,-1.1365229,-9.393423,0.26446494,0.22648509,-0.2983334,-0.29912454,9.374917
1925,2.1718347,2.937679,16.67212,-0.30450386,-0.19532202,1.85891,1.8574605,9.41148
1926,-1.6093565,-2.1659713,-16.721138,0.26325038,0.20586218,-0.71607184,-0.7172683,0.30608842
1927,-1.6742325,-1.5120871,-11.883923,0.7437509,0.6995454,-0.7656201,-0.7620961,-1.7077177
1928,-1.4953253,-2.041901,-14.791315,1.7186774,1.8036433,0.405401,0.40390816,9.497953
1929,-1.9012122,-2.6052475,-19.83641,-0.08202297,-0.16178414,-0.5777683,-0.5770182,3.4840078
1930,-3.2074685,-3.1216483,-10.641675,2.3078518,2.3335059,-0.9190592,-0.9203429,-1.444076
1931,0.9604504,2.1362517,7.840868,-1.0404551,-0.88230056,-0.1602216,-0.15824793,1.9669428
1932,-2.5152104,-3.7889457,-23.190212,0.5079174,0.44400397,0.7418179,0.7411842,-0.44207555
1933,1.1048381,2.1328983,11.547798,-0.64793056,-0.64366716,-0.45921248,-0.45464897,-1.0240438
1934,1.2689576,0.53004366,6.0599113,-0.23672193,-0.124662906,0.10482087,0.10319735,-1.5937841
1935,-0.7429378,-1.6462172,-13.137514,-0.2034122,-0.287467,0.08515573,0.08471484,-1.7117212
1936,-3.5442739,-4.2818737,-28.35794,1.063693,0.91110855,-0.8237587,-0.8253601,1.9264745
1937,-0.27367067,-1.5657392,-13.965014,-0.08161579,-0.1030688,0.4946223,0.49499348,0.0465366
1938,-4.592184,-2.7829697,-20.10196,1.1421018,0.9078635,-2.0761285,-2.0768218,-0.06773506
1939,1.5068133,1.1202161,3.7689388,-1.1934059,-1.1521428,0.29379195,0.292572,-1.3337736
1940,-0.63627213,-0.48934513,7.3712516,0.82727134,0.7695257,-0.08442223,-0.081269234,8.96397
1941,-1.0645245,-0.9588005,1.4956517,0.37698886,0.28959638,-0.10176348,-0.10021999,-1.8891547
1942,-1.9539316,-2.5281227,-19.020937,-0.014662854,-0.07285569,-0.7115677,-0.7076314,-0.8114083
1943,-3.4990716,-2.746084,-18.31511,1.4746716,1.3807306,-0.7954993,-0.79708976,-1.1613225
1944,-1.3518119,-1.642864,-13.234015,0.26791108,0.25890595,-0.52529323,-0.5266348,-1.6006489
1945,4.817561,3.9134755,21.93148,-1.4502409,-1.3519827,0.5435767,0.5435565,-1.6756027
1946,1.6867816,0.27519646,-2.4475222,-0.7314002,-0.75111824,0.43215206,0.43452874,-1.5688276
1947,0.6626698,2.0021214,14.166409,-0.63558674,-0.7124598,-0.63417625,-0.6337353,-1.4836732
1948,-3.2239695,-2.0989063,-2.0830567,2.1958964,2.5150447,-1.2537761,-1.2537293,9.262909
1949,-0.902365,-1.9178307,-16.276585,-0.1150443,-0.15020494,-0.01780757,-0.017006552,-1.4398568
1950,1.386607,3.0080974,20.029404,-0.59251857,-0.58353186,-0.5733569,-0.5710668,-1.8105708
1951,-3.6571848,-3.5609243,-23.30521,1.1644835,1.0822731,-1.0693872,-1.0702422,1.8250419
1952,2.5967722,0.58704895,-1.6475278,-1.2675719,-1.3454411,0.5964064,0.59509015,0.27784595
1953,-2.5229714,-3.1786537,-22.150162,1.0111954,0.9585537,0.010307625,0.015195195,-1.0096836
1954,-4.6880426,-5.7371855,-33.391342,1.4560498,1.0861586,-0.72767377,-0.7278478,-1.7783561
1955,-3.412671,-0.69054025,-5.757541,1.1088194,1.1010265,-1.4839109,-1.4838618,-1.4019437
1956,-3.6460662,-3.5441585,-24.458082,0.8099606,0.58894694,-1.1388359,-1.134277,0.15100573
1957,1.8637066,1.9384098,10.995173,0.07605098,0.21843137,0.19889806,0.1998761,-1.6951513
1958,-1.713234,-0.5061114,-3.1579912,0.7843671,0.64162683,-0.7425599,-0.742529,-1.7079854
1959,-2.0811622,-2.6186604,-18.64886,0.21074519,0.074186,-0.6454677,-0.64705133,-1.3536223
1960,0.39428303,0.8117168,-0.4520518,-0.55668634,-0.57429117,-0.61975276,-0.62054825,-0.48691928
1961,0.1314719,0.087414294,-3.0947404,-0.4113634,-0.41467956,-0.85854244,-0.85906726,-0.9115248
1962,0.8951302,0.93243396,8.060282,-0.026937462,0.19664706,-0.4518681,-0.44848776,-1.4111502
1963,-0.36944932,-2.2498028,-16.407265,0.6231652,0.7486991,1.4571525,1.4583993,-1.6003039
1964,-0.63344765,-0.7542521,-9.251511,-0.23395295,-0.31425536,-0.6199479,-0.6214621,-0.59846985
1965,-4.7683654,-5.170486,-32.218594,0.77116185,0.4504468,-1.5229765,-1.522502,1.4343262
1966,0.046070956,0.64070094,2.593454,-0.54901206,-0.6213319,-0.44434103,-0.44551602,-0.74682975
1967,2.0897272,3.7055736,20.551228,-1.3318563,-1.3318262,-0.63489795,-0.63615906,-1.3668166
1968,-5.0380335,-5.1235404,-22.666893,2.4586077,2.125914,-1.5802312,-1.5802233,-1.7184112
1969,-1.2906821,-1.8742385,-14.959219,0.33677098,0.34386015,0.1460322,0.14945029,-1.4756685
1970,-3.5047438,-3.4536202,-22.54047,0.44812736,0.38443545,-1.6170758,-1.6162655,-0.8141987
1971,-3.7579443,-3.9901407,-24.835125,1.0586594,0.82745254,-1.0428334,-1.0426449,-0.40302488
1972,-1.8078249,-1.5523262,-8.426751,0.65415,0.5145443,-0.2969642,-0.29557148,-0.9643525
1973,-0.56853724,3.3870149,20.805033,0.4355307,0.6911692,-0.8880342,-0.88580954,9.423242
1974,4.076066,4.1414967,27.966068,-1.5636885,-1.3998029,0.8887197,0.8871504,-1.2359383
1975,0.49128726,1.582965,9.625191,0.7236648,1.2236079,-0.48180893,-0.48117018,-1.8552675
1976,-2.9324877,-3.4435606,-23.341389,1.3499932,1.2511035,-0.5225735,-0.52308905,-0.56409913
1977,-0.011373916,2.407865,17.539843,0.1658037,0.41991046,-0.65273577,-0.65374243,-1.4983995
1978,0.24717736,1.6433234,7.38161,0.16809754,0.39115116,-0.26576784,-0.26691604,9.358753
1979,3.4666634,3.0416298,31.170876,0.9695725,1.561465,1.7167776,1.7155801,-1.851037
1980,-2.3800912,-1.988249,-13.709174,0.39202356,0.24892786,-0.24049233,-0.2421117,-0.16485023
1981,-0.32481706,1.5963781,11.324833,0.70164955,0.9083581,-1.0721838,-1.0737801,-1.9446441
1982,3.5451403,1.1168628,12.495178,-0.16363455,0.26472485,2.79336,2.7925806,-1.0882262
