cell,time_hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
251,2,-4.2767987,3.896009,-0.26849386,-2.6504772,-2.8445015,0.6726396,8.516268,-1.0598631,-1.6942425,-3.3088322,0.53841287,3.0238404,-2.9020333,-0.9877602,-1.7544265,-0.61316824,-2.939636,0.043462783,-2.867682,2.1132035,1.1106817,2.8191586,1.553739,3.4808898,-1.5954759,0.29196563,-1.6116115,-4.4354305,3.623985,1.382833,-4.274436,0.89807206,-2.4806397,-2.3039646,1.2753851,-0.4294271,1.3727369,0.5904472,4.2393694,1.7751852,-3.1847682,1.5770146,-4.3890433,0.9630645,-5.5552883,-10.026218,2.540369,6.3642664,1.0882831,-0.04678696,-1.7804878,0.8407921,3.2296994,6.3673716,-3.5442898,0.7509376,-2.1650765,-1.6806355,-0.26811308,-0.46874514,4.684091,1.725472,-2.6652904,-2.305879,2.210949,1.6940174,-1.1165732,3.2035122,1.8925924,-0.4527519,-3.0291588,-3.1619108,0.4370332,0.11737702,4.661251,1.2305073,-6.5102677,2.212598,-0.5184302,-0.007117751,2.047517,-1.0840336,2.1026902,-2.917229,2.4613729,-5.0344143,-1.3615742,4.412541,4.9792256,-0.96391046,-3.9036841,0.4725672,1.504276,0.5001639,-0.2582256,3.8625906,3.5834882,2.727667,3.972186,-0.8963761,2.0798297,-3.5545971,-0.50656986,-2.9641411,-5.3220534,-2.5455887,-1.4162487,-1.4035052,3.781556,0.33478567,-4.700496,9.399727,0.9081974,-5.5944877,-2.6850019,1.8355379,-5.286897,1.1208925,-1.116148,0.58475524,-1.5892498,-2.8374765,-4.5902915,4.4737887,11.096774,-6.1789455,0.4195587,-5.4575624,4.201708,2.3450663,1.2734089,4.471182,-4.809437,5.967764,-2.4131424,10.153522,2.7507126,-1.2855059,-2.3934274,-3.1116846,1.7820569,-0.5504457,0.58578944,3.3270314,0.72284293,-2.5438733,0.12470555,3.6628091,-1.5557296,2.515035,9.336896,5.5088506,-10.302093,-4.5826526,-5.5410814,7.325768,-2.8587246,12.0534725,-1.4746021,4.0804214,7.0799155,3.5765479,-2.6815624,-0.6016792,-3.7501037,5.048235,-2.3823981,2.7904952,8.889682,-1.0437572,4.019123,-3.596765,-10.077805,-1.1076957,3.1008074,2.8608575,-10.186881,2.4516792,-2.4874136,-3.020818,-3.5728643,1.7101282,0.1514259,10.195531,-11.108636,-8.311681,2.5561397,1.9810382,-4.1721826,-1.7474622,-6.0004888,9.113877,2.272983,-1.0796647,-1.0398436,-0.09150614,7.43726,-7.7780414,-2.4151883,-6.2103457
252,2,-4.004826,3.6053607,0.31970805,-0.24869758,1.8211046,1.082417,6.424532,-2.6720946,-0.1952567,0.61598635,1.7109792,-0.81003886,3.7255456,0.27382416,-1.330023,-3.528774,4.746991,-2.2254522,-2.5548358,0.64379007,-2.2568295,-0.31738487,-2.4179113,-2.9731383,0.14570442,-2.2580323,-2.5191407,1.0465872,0.44832507,-0.15828629,0.88739514,-0.7957765,-1.4676509,1.7399492,3.8063202,-0.2719628,-2.6131105,-0.9406929,-0.54467577,1.0995677,-4.44132,0.4852553,0.60268277,1.4807531,2.2375352,-0.39561692,-1.7729943,-5.3409986,0.39798713,-0.8250396,4.14422,-5.0208397,-2.016359,2.5180547,4.8252406,4.6344123,0.7087257,-0.119723566,-0.91859746,-3.7319648,-0.026600884,1.5637027,0.10134626,-3.377077,2.5537548,-3.6337237,-0.5632473,1.9294561,-2.0401914,-2.7786963,4.8055186,3.5211844,3.0849087,3.1715605,-2.4046926,-5.7438474,-4.8204575,1.0014223,2.169547,1.3730804,-4.039263,1.8179525,10.151699,-1.3447586,7.7049103,-0.798223,-1.7495389,5.3404717,-3.3521621,10.813733,2.0166488,6.932283,3.452393,9.804107,-7.504619,6.3163137,-3.631449,2.2125258,3.088047,1.5362054,2.9814742,1.9354817,5.836833,4.819123,3.8657572,-7.8823557,-4.507127,8.088985,0.716869,-7.871652,-2.7514381,2.2223158,8.733741,-4.91302,1.0070689,-2.3944423,14.514729,-2.0189376,-4.254782,2.4436824,0.6217966,0.2056411,-1.8081839,-6.21175,-4.0527873,-1.0026754,2.1962683,-0.8983726,6.443392,7.3168507,2.6455252,6.2477837,-6.332015,-5.4697504,2.6855302,4.1819777,3.9699368,-3.4413538,-11.986476,4.787813,5.4754696,-5.93622,7.760691,-4.336015,4.998159,-1.3781756,-2.239175,-2.530215,6.413362,-5.759587,1.2947612,9.634754,5.0073624,-3.7008014,2.86292,3.0310738,4.423994,7.506775,8.978525,-3.2695005,-4.808972,-0.3303198,-5.5314255,-1.2119778,-1.1456808,-0.58005875,-7.1205907,2.5592597,-9.128108,-3.897758,6.574732,8.011302,3.3279877,7.9856057,2.960204,-1.4705839,0.51298493,3.6274815,0.8633888,-4.3471746,-4.5255675,4.113291,6.7537203,-2.0011647,-0.87032187,-4.7693367,0.6654043,0.9200169,2.3706062,0.09705449,-7.368215,-4.344137,0.7313459,0.13121612,3.3302565,3.8894155,-0.30735123,3.6650128,-4.306276,-1.1501961
253,2,-6.8136454,11.4076605,-1.1719681,-0.6238272,-1.4931828,0.94706964,0.95195186,-2.4410331,2.1105556,-1.3973749,-1.5203625,4.63302,-2.1963909,0.60541296,-1.825258,5.639966,0.148324,-2.3727129,2.9156742,10.419106,-0.6575823,0.7255274,-2.7873406,6.7215195,-1.3017529,4.897383,-3.6134307,-3.5263999,2.5440094,1.4128324,-1.7683754,-0.46433878,-4.64879,3.3343732,-2.8656693,0.6361804,-3.701265,-0.60377187,1.4583158,2.7310047,-2.5417926,-5.3496346,-2.5247726,9.797864,-0.62474865,-1.1997387,2.9050686,-1.841898,-5.496469,0.7201795,2.7029898,0.3532574,-0.43678513,-0.2417149,-7.486702,5.1729765,3.8320122,3.755042,4.7987456,4.8892183,-4.637277,4.9790955,7.673633,-0.6917727,-0.29766655,-6.82623,1.5566334,-1.1533922,6.3753476,-1.1772001,5.873812,-4.2331867,-4.9499173,-0.54116774,5.3125134,-4.6466713,7.0322466,0.359081,-5.820281,-0.64759034,5.2147555,-1.4298846,-0.27703995,-0.12878272,0.37134942,-0.624137,-2.88724,-3.7953846,3.1804366,18.362429,6.119182,6.586162,0.61414754,8.17259,-6.181163,7.591469,-3.2439027,-4.8400474,-8.560309,2.3084786,-4.4684267,5.676675,0.40237838,-9.352098,-4.928683,4.3897104,6.8334045,1.3769939,-6.2573905,-3.0075366,-2.0817196,0.66997963,-1.269991,-2.164663,10.088452,11.132059,-11.913403,-2.485768,-0.7656822,-5.6677704,0.08745577,0.24857344,-4.99071,3.8346868,-4.049212,-1.165511,-0.08645699,3.7552671,-0.023718474,-9.695898,-5.7308993,4.146449,-8.908627,-7.5313416,4.889055,-1.5277994,1.2833883,-3.4040694,-2.593403,-3.9466524,-6.6955814,5.039653,-0.23215885,-9.542681,-0.11538415,1.5145534,-4.665983,9.650601,-4.1652617,-0.25572807,3.262489,-4.7122426,-6.8548007,7.5320234,1.7469552,1.868905,5.161755,4.762497,3.5355086,-1.6513177,2.0047812,11.662026,-2.3630033,-0.32276922,-0.2092112,-3.981066,3.553132,0.39065164,-1.0846703,2.40282,0.83451456,-6.3961897,6.6376896,-2.9407806,2.6668978,-3.0634193,-5.0174904,-2.890171,-0.982524,-1.2438657,-0.9344353,-1.197423,0.16845927,3.3297248,3.460682,-0.4122712,-2.6790824,-0.34468508,4.9420466,5.765079,0.2489948,0.85231674,-3.578093,1.48669,-2.8938031,-1.1184703,-1.8352067,0.4218003,-1.4900748,-1.5083822
254,2,-4.43692,7.8098235,0.66991365,-4.235735,-0.6453418,-1.3799671,0.19058822,1.0445584,-1.6328169,0.17738058,-0.4452931,2.391618,0.6670469,1.9729577,0.7030653,2.6968784,0.25861245,-2.0564458,-0.9597299,1.9946005,-1.0433962,-1.0643687,-1.2100554,2.7047331,0.059262004,1.09715,2.7182097,-0.55252033,0.5468845,1.2166973,2.886292,-2.8931086,-1.5347439,0.001672639,-1.8542187,1.0498567,0.004956507,-3.2751117,-1.1764604,1.255276,-1.8515816,2.3279831,-0.5451821,-0.9219355,0.20477982,-4.060449,0.79623103,-2.5480783,1.2833694,-0.68185246,0.15897918,1.446417,-1.2853544,-0.82552147,0.53598624,-0.69619167,0.22009483,-0.91492945,-1.863001,-1.0995873,0.32977432,0.9337184,-0.12905605,-2.209278,3.2481456,0.68105143,2.7438257,0.94942194,-1.8672143,-1.658727,-1.5345157,-2.6332238,-1.1277682,3.5041027,0.35498986,4.4319067,1.5539552,-0.9034407,3.1069837,1.0791607,2.3079693,2.8133852,0.10667967,-1.0717742,1.3919144,-0.105297744,0.31707007,0.7631871,-3.0449119,-2.4155676,-1.0646337,-0.99794424,0.39813343,1.4659617,-0.23126304,1.7685323,-2.3693917,-1.9822285,2.0062544,1.8947805,1.0561874,2.8479486,0.28944126,-5.1713943,-0.1183149,-0.76177937,-1.8516258,1.8800979,1.9664423,-0.6202913,-0.55518043,-2.3095052,-3.5938413,-1.5334427,0.99678046,-2.4580147,-3.0769231,0.15930274,3.735882,3.0112333,-0.21966457,0.6204456,-0.5795862,2.8850472,2.8384242,-3.216648,-0.5137611,1.1308514,1.7780672,1.988202,-2.629429,0.6365445,1.3441565,-0.9505698,-3.4965382,3.628018,-1.0500329,0.35419953,-0.710873,0.47311845,0.8059818,-1.1798902,-2.8420382,-1.0539504,-2.552919,-2.2452376,-1.6369174,-2.3076558,-1.098713,3.97925,-1.647864,-1.6468389,-0.18770818,1.1695851,-0.2621833,-1.0107957,2.2071085,-3.1080475,1.6019595,0.26520297,-4.3627496,-0.8020312,-2.814455,2.2710633,2.990335,0.24903229,-0.18036763,5.8862762,5.470873,-1.6932956,-5.747205,2.8265924,5.760825,1.3693994,3.3341277,-1.368711,0.27725643,-0.15038708,-4.1420927,5.3760977,-2.2344813,-0.15345341,2.7569504,-3.2415805,-1.5170795,-0.15143216,0.5113782,-3.592605,-1.6396587,-3.2045317,0.29167143,-3.958594,-1.0851458,0.9010588,-0.96127915,-2.5956705,0.782443,-4.4933863,-5.549416,6.091584
255,2,-1.5884374,1.234006,-0.18552683,-0.94130504,-2.1363006,-1.6394253,5.470459,1.1064191,-0.38381627,-1.8991048,1.182151,-0.6236903,-0.9628597,1.0955663,-0.33927527,-0.6966627,1.301746,-0.002265312,-0.4746033,-0.8175107,0.27785227,0.5728842,-1.4404383,0.9266785,0.9900484,-0.9136408,1.4810042,-1.5482376,1.4291533,-0.22699176,-0.4066671,0.86300796,-1.5720458,-1.8410107,0.39395145,0.825291,0.97964877,1.590992,0.14172003,-0.54417914,-0.2596084,-0.8676795,1.5505576,1.2565925,-1.6738888,-0.7287486,1.2749511,0.7879856,0.7585742,1.1037289,-2.577806,-1.21802,0.16068825,0.0810265,-1.5403794,-1.182531,-0.2605313,-0.29775158,1.5892032,1.328016,-1.8067331,1.2312942,-0.09902664,0.37076628,-0.07407549,-0.045801286,2.6966972,-0.71014315,0.45881835,0.47071868,1.1509664,2.313285,-0.70264184,-0.26491347,1.4079425,-0.36499873,0.5049704,-0.56374794,-0.6428356,0.21392974,0.18908429,0.15690923,-0.63786966,0.08904263,-0.06564051,0.2361759,-0.18766643,-2.1512122,0.08159382,-0.31430998,-1.6705652,0.9871063,0.3550709,-0.36222422,-3.3598554,1.082884,-0.93412894,0.8704466,1.0312265,1.0841683,0.81964403,1.66944,-1.0219427,1.733174,0.39200315,1.4168823,-0.8864745,-1.3572613,-1.6451962,-0.12630343,-1.0611821,1.1830615,-1.5099822,1.9933916,-0.376003,-0.521007,-1.8715279,-0.026412677,-0.32437602,-1.2565523,0.42489085,0.29267332,-1.3367081,2.011141,-0.6682511,-2.2154095,0.43428695,1.4483185,-0.08881451,-0.56858075,0.45434114,-0.50079477,-1.3960143,-0.95134366,0.062494766,0.8496461,0.6413283,-1.3363819,-0.42403123,2.1301184,1.6429627,1.6478448,-1.0171738,1.5556556,-0.9234218,0.87713844,0.69755185,-1.6059045,1.9538666,-1.2726613,0.74224573,3.8380883,-0.15658818,-0.14277124,2.194408,-1.136414,0.18777743,-0.26565892,-0.5802017,0.60971063,-0.09787894,1.6321849,1.7678859,1.126045,1.0935864,0.66442645,0.8390537,-4.0910544,-0.45089033,1.0535321,-1.900372,2.9082782,0.22177511,-1.3468425,-0.5508808,1.5665643,2.245559,-1.2282062,0.51625735,1.0553746,-0.79999036,-0.515199,2.3336284,-0.87739396,0.84991133,-0.70944005,1.4329576,-1.4617888,0.24989942,-0.19851768,0.28838637,-2.1191566,-0.93082815,-1.7169899,1.140692,0.28837338,2.187095,-0.10146396,-1.1340628,0.44714576
256,2,-6.0887475,11.45472,0.13996693,0.2549388,-1.4990096,4.02306,2.1640546,-0.18961084,1.2395939,2.878828,0.34889615,-1.0401922,-1.9018644,-1.0139836,-2.6004982,3.8170736,2.0326009,0.8298177,-1.31422,3.200401,-1.9491223,-3.446692,6.233216,-4.6170683,1.3948922,0.0773404,3.5469754,-2.0306196,-1.5900847,-3.0831442,0.94769984,-2.8924038,-1.1526887,8.257056,-2.039446,6.3239727,-0.23590726,5.1833677,1.8675828,0.479215,-0.9933686,-0.9308661,-5.400822,-8.825796,-4.1964884,-2.1175504,4.131313,-9.173785,5.242355,1.3103535,-1.2717593,1.0447173,-8.411694,3.4211287,2.2544646,6.234031,4.1644588,-0.055710882,10.566174,-4.288749,6.3694077,10.320005,0.33332345,1.2644396,0.5183013,4.9796257,-5.272099,-6.601434,-6.5304585,-1.9605945,-7.422517,6.367151,0.25062495,3.514794,-8.283456,-1.0427151,-3.0476787,-3.6774974,3.3630729,-5.433521,8.7615,-6.286967,-0.6243283,0.2804256,-2.290262,-0.56496304,1.3154466,0.48399156,-3.3968093,10.211445,-14.542352,-7.266088,8.243509,-6.4918385,1.071463,-5.8926196,5.466855,2.5436218,4.5151057,7.4813914,3.1673622,-11.70415,1.9303956,-15.214507,3.359065,8.079606,-2.8114371,3.2986152,-1.7740015,8.135216,-3.7425609,-9.347855,2.791566,4.546913,-6.343829,6.6777215,3.9600894,-7.36113,-1.7071555,-6.046135,7.0608397,-4.10731,2.1315057,-6.3439474,0.86923224,-3.935254,-7.0976954,11.194648,-5.781391,-8.545674,-3.6516936,-2.1424308,-0.818234,-3.3082442,-1.2103615,-0.055120982,-0.69795656,-9.157243,-4.2764297,3.0319035,0.27039316,4.6239505,3.6616914,4.5910616,-6.088669,-10.312203,3.5373511,-5.064415,-2.4667704,6.6337934,-4.816844,0.37213448,5.7563744,0.14698637,-0.968936,-5.478874,-2.8961432,7.427688,0.10484338,2.8741786,-2.0983293,-0.6469837,3.8063078,0.38149542,3.277929,-4.3391705,4.3171296,0.7216256,2.0258572,0.14866592,2.0305893,-4.1185045,3.1220944,0.07974422,0.13604523,5.7312927,2.6238096,4.0488243,-2.4312458,0.12963985,-6.1774273,-0.80621696,1.6418304,-1.9353831,-3.1436574,-5.3231554,6.0507193,-5.5698657,-1.5986106,2.48223,-1.102253,-0.8241453,-4.1415167,-2.8222308,0.061618675,0.32210702,-0.6383078,-3.195004,0.03193292,-5.2344756
257,2,-5.9221497,10.557556,0.17031802,-3.9762495,1.3706567,-1.0002377,-0.5272515,2.0206614,-0.09243607,-1.6480403,-1.4625326,1.940865,4.1999125,0.35415527,-5.05415,1.0118213,2.9502952,-2.6895976,5.720465,5.1561885,9.550233,-4.2867203,-6.6776447,4.11477,6.494039,-4.5625114,-8.031221,-8.721428,-0.35037392,-2.4569952,0.5553634,-0.43396074,-14.184425,9.471529,9.037415,-5.080765,-7.0522094,5.0887127,8.439203,-3.820851,7.0991297,-14.665514,-6.8758817,-3.888141,9.884381,11.06461,-9.206277,-1.1095651,0.90989524,-2.4376547,-5.504603,13.759108,-12.983278,12.57866,2.8822777,8.874941,5.4701056,16.711332,-7.2896285,-15.551717,10.563631,-6.2808027,-0.10087945,7.9329205,0.0900548,-3.0843985,1.489053,1.5737754,2.1041942,-15.115623,-4.2014213,0.9667769,2.50054,-7.421079,-6.241087,7.656305,14.882989,6.719124,-8.294089,-2.7958844,-2.264069,1.3217604,-9.185994,2.556886,-6.1823115,11.974003,-0.50797707,5.037777,10.416942,-1.4061457,-2.4370987,-4.1453958,-3.5298076,-0.96926785,-1.7467809,-0.92478675,-3.5441422,-3.0624208,-0.36703873,-2.4706552,-9.4599,-2.5582044,-2.873818,3.349645,-2.181924,-2.3960638,4.8311863,-3.2203271,2.8738582,-1.9356376,-1.6975759,4.0320644,3.0128934,0.11707433,-1.3457657,-1.5028708,1.2365144,-7.047504,6.349739,4.0478415,7.005851,0.035364345,-4.84912,0.29992393,1.6478925,-2.8273923,6.7695236,-2.837856,-0.36028996,3.6657913,0.8329841,-1.0679146,-3.1531765,1.1100659,-6.5538573,0.607302,3.8000557,1.4539328,-2.1754792,2.889044,1.954005,0.8160036,-4.6345563,-2.269902,3.1426785,-2.5442564,-3.9354026,-6.1320124,-3.9016826,4.106864,-0.56305337,1.0065912,2.0838358,2.2579198,-6.3732696,2.3215034,-2.0012085,-2.1083772,0.114828594,0.36646235,-2.7480989,-1.321556,1.2792248,2.080839,-0.73045886,1.3430699,-0.70201385,-3.1821878,-3.2926672,-0.7316386,3.5809174,2.0828073,0.5851689,0.75850993,1.4204688,-1.1874659,-1.2291932,3.512437,-1.190368,-1.0413315,-0.9761942,-0.28998372,-1.655892,0.4480533,2.8087857,-0.81623924,-1.1355155,-1.868072,0.010766059,2.0750947,-0.87195057,1.1591202,0.22987542,1.7218572,2.8470285,0.68615013,5.5708756,3.3622952,4.2662835,0.22455819
258,2,-4.1339927,7.965227,1.5559758,-1.1071657,-2.4597466,2.3546174,6.799362,2.3431408,-0.8900623,-1.4417058,-7.906468,0.048726767,0.9662666,3.7000937,-2.6604388,-1.7337937,-0.737814,-10.564108,-4.215681,13.557008,-5.221268,1.447748,2.6475518,13.877143,-1.3580668,8.645356,10.191566,-2.0484235,-2.3959239,5.822497,3.2035449,-8.979522,2.9268835,-2.2058206,-3.4787176,-8.438339,-5.6598144,-1.4491634,6.9564805,1.4020604,2.572514,-0.87051404,-2.7811778,5.843532,9.985455,-0.4256914,0.9344729,3.6411893,-0.21787368,-2.1094842,-0.8351457,4.4649954,-1.8311975,-2.3704405,1.0379716,-0.077541366,-5.034879,-1.2969916,-0.58969605,-0.155322,2.7841988,-0.44619876,-2.2326043,-1.7903563,1.6236953,-1.2281461,-2.4501832,0.8060348,0.17500249,2.4068983,1.4302161,2.2041702,1.3499211,1.5341941,3.1149523,1.6789949,0.95803773,-1.2292279,1.4527155,2.6949558,-4.3281364,-2.7077975,-1.28453,3.1040332,-0.011595141,-0.1660829,2.0170593,-1.8989886,-3.2139878,-2.9131296,-2.4331996,0.6193621,3.4070528,0.08057405,0.81162006,0.3386958,-1.6250259,4.8017826,-1.4652015,0.18683116,3.7019622,0.13159499,2.3499067,1.1345384,5.548509,2.6392589,-0.14611125,0.13453738,-3.289251,1.8457208,0.412686,-1.0508375,1.4205289,-3.5339944,-0.7182514,-0.6892081,-0.7240005,0.5609342,-0.62127775,0.49072376,-0.18535602,3.789565,-1.3969128,-2.9489064,0.44111946,0.69887584,-4.4495215,-1.4703157,-2.1793554,2.9886527,-2.5603137,-4.106038,-1.5787357,2.687822,0.31617123,-2.553273,2.28321,-1.5338795,1.2476994,1.227234,1.9070827,1.3474478,0.10116798,1.4141456,1.8777108,-4.938109,-0.04823494,-2.8626812,-3.3784924,0.41611424,2.3896496,-3.9980583,-3.156555,-1.4175482,3.9055657,-0.19617525,-2.3047945,-1.8491181,2.135336,-2.2960835,-0.08694567,0.071197785,4.0562115,-2.3917582,0.80447525,0.029213702,-4.6388187,0.86523336,0.3880483,2.6574566,-0.46676517,1.8648758,1.1525306,-1.9764162,-2.692753,5.725741,-1.5697674,2.5022013,1.997279,-1.6195923,-1.743421,-1.0257616,0.21035674,0.89135265,-1.7351896,-0.7201806,-1.5528572,1.1895535,-0.001602231,-2.2735355,-2.1013114,1.5467985,-2.5120544,3.4023633,2.2634063,1.871539,0.6289737,2.4949522,-2.9923377,0.34569055
259,2,-3.429891,2.5655484,-0.31226343,-2.9780636,-2.9628868,0.7113491,7.4016848,-1.036509,-0.2135901,-2.555458,1.076132,0.90965635,-2.0343988,-0.89078665,-1.1650529,0.20820983,1.3472605,-0.7853418,1.0076847,0.99194324,1.1109052,1.4658594,1.6528275,0.25966913,-0.045816846,0.07878693,-1.3221937,-4.208327,0.05387065,3.4138815,0.3548906,-3.1101167,-3.331414,0.21846727,1.876971,-0.06861562,-1.6956564,0.013717755,-2.5085878,1.5389665,-0.69721323,3.417766,-2.188498,0.6233659,-2.6146476,-4.0727262,2.5080738,2.1583414,-1.6991211,1.1794572,-0.33280802,2.3346987,-0.64173603,3.1427534,-0.7772196,-1.5119395,1.7610906,1.3484966,-1.1633917,-1.0830752,-0.6271781,3.302496,0.19827838,-1.0199534,2.3733473,-1.6638162,1.1348432,0.11757171,2.0365777,-3.3577797,-1.9540224,0.66180295,-3.6416767,-0.7966092,-0.42961264,-2.0284567,-2.3936646,1.440981,0.8965626,1.6294699,2.68127,-0.916829,-1.5551862,-2.63548,2.6068676,-2.1304402,-0.822832,-0.7350533,-0.59407836,-2.8798563,-2.5453274,-1.131485,-2.066453,-0.95921427,-3.709031,2.8401816,2.1259587,0.24367364,2.0617938,0.18792656,1.9932657,-0.9955122,3.8391278,-1.0591743,-0.07205803,3.4129379,-1.4766351,-4.0988326,2.9944265,-0.033612683,-8.604727,1.2704549,0.60137564,-4.595193,-1.7981275,-1.9636843,-1.5500247,0.079896964,0.17154673,-3.4994256,-0.7483414,-3.6741405,-0.4914207,-1.4124649,0.60972756,-1.5844793,0.24418113,0.8281555,0.7706175,1.2782863,-2.7607875,-2.0186262,0.2422858,6.140176,-4.2321553,0.6823142,3.9255347,-0.67647034,0.7941267,-2.1004176,3.3525417,1.443262,0.70893985,-1.3370981,4.9056373,-0.45405343,-0.4108965,-2.2658129,1.7230749,-0.68122756,1.0906003,-2.8350847,-5.5602045,0.92145354,5.1265016,0.90375304,4.1513577,4.253241,2.7954557,-1.7213453,-7.2585626,0.5203523,1.0519309,2.4491887,-0.07943186,5.035638,-3.8684044,1.1481814,-1.8876536,-0.27962884,-2.0013943,-0.07816708,1.2779756,-0.80533606,-3.2196996,1.8114471,0.74335843,-4.1942973,1.8693467,3.3829641,2.927879,-1.9222414,3.5851083,1.1560559,-0.81700456,-0.9916491,-3.8742352,-0.19642304,-3.8266084,-4.308555,-1.5633739,1.0491606,4.7898564,5.122337,1.0257252,-4.167351,6.779772,-7.5342655,-2.139655,-4.2099423
260,2,0.42791262,9.075392,6.4096365,-0.15412688,-3.4737096,-0.120949976,6.278897,2.45792,-1.4572284,1.1817241,-6.8089976,1.527097,2.8246737,-1.1336452,-0.25169015,1.7479663,0.98670113,-9.230706,-1.8369188,8.522659,-4.5964966,0.23446463,1.2029824,11.330606,0.67675215,3.385274,5.05529,0.6980214,-0.70674795,2.1488705,-4.5543346,-1.0895693,1.5951409,-2.0765405,-0.6001282,-2.9984403,-1.643649,-5.234088,-1.6373982,6.525714,1.0739822,-0.09230915,-1.2400341,6.816076,6.564962,1.3090018,-1.9349309,-1.0964756,1.590623,0.60497063,-0.1289835,0.17125829,-1.1230966,1.1495366,-1.6441332,-2.2960324,-2.1169858,-2.7019734,4.706962,-0.50326097,2.566925,0.37765104,-0.32578832,8.951946,2.0124927,1.9454865,0.51198244,2.0485065,-3.5414515,2.2227726,-2.3320696,-3.9722195,-0.21510021,3.282229,5.393616,1.6924101,-2.7028375,0.78966516,-1.146373,-2.9769542,4.6724324,-2.7991033,1.7029527,-2.8552642,-0.36652547,-2.012901,2.886262,0.5916621,6.2676897,5.794324,6.719606,-3.2979228,0.2534569,-4.9763618,2.154434,1.2553866,0.8842323,-1.6860439,3.6263096,1.2079197,-1.0909959,0.44376144,-0.6722202,0.08946796,-2.2441967,-3.0827086,-1.9499772,1.8081574,5.6882925,2.4301066,-1.2990875,-1.1284761,0.9572464,4.992416,1.3137296,-3.589217,4.0252776,-2.0021336,3.3958397,-1.2389904,3.942542,-4.215872,-1.0861101,2.1104374,0.8923613,-0.42435142,10.078567,6.0482183,2.4203775,-4.061886,4.005332,7.2536607,3.9023943,-3.922542,-3.2299998,6.0167665,-4.7276096,6.6852674,-1.8934036,-0.59686553,-0.85207814,-5.4749675,1.9804772,-4.7792983,-2.4497693,12.519326,-0.69349414,-2.2129757,9.783998,0.36811057,-3.0274997,11.607916,6.424663,1.3802952,-10.8154955,-2.632155,6.6725807,2.9434266,-3.407762,8.559798,5.641064,-3.7937863,-8.5294485,6.8327923,-1.8531774,-3.149154,4.9635267,-4.290732,-0.10672831,-2.6982985,1.1881313,-7.47097,-1.211144,1.1978793,2.9710858,-8.026433,5.013279,-7.22462,2.6439106,4.271599,4.581124,-0.7035116,0.27937844,-3.9437165,-1.2635349,-0.27588287,-1.1954104,-2.949007,3.6978993,2.3028536,6.1011133,-1.235572,10.962346,-6.4679956,-1.8091466,-0.7515803,-3.2616162,-3.223029,7.1200113,-3.5728655
